Nitrogen,Phosphorus,Potassium,Temperature,Humidity,pH_Value,Rainfall,Crop
27.0,21.0,27.0,23.589779,45.926118,7.494733,511.602829,SunflowerSeed
32.0,20.0,41.0,24.51735,47.116554,6.783849,492.274473,SunflowerSeed
46.0,26.0,27.0,27.001249,38.750648,6.679406,561.108483,SunflowerSeed
31.0,24.0,48.0,28.577999,43.055505,6.840622,616.519909,SunflowerSeed
35.0,22.0,37.0,26.597365,38.114981,6.821343,613.847284,SunflowerSeed
52.0,28.0,38.0,25.284825,49.770057,7.244908,436.066592,SunflowerSeed
37.0,35.0,35.0,29.194433,54.912596,6.376226,702.928485,SunflowerSeed
31.0,35.0,44.0,24.124058,56.640647,6.568912,498.706806,SunflowerSeed
30.0,13.0,45.0,27.886574,52.488707,7.137263,528.7948,SunflowerSeed
40.0,28.0,41.0,24.193424,44.219622,7.249178,477.787651,SunflowerSeed
26.0,24.0,43.0,26.206864,38.407609,7.256617,750.0,SunflowerSeed
35.0,26.0,36.0,24.682025,39.458788,6.685185,569.365654,SunflowerSeed
40.0,23.0,42.0,24.843614,42.386105,6.608694,481.921994,SunflowerSeed
49.0,26.0,34.0,23.943318,44.666842,6.797346,619.113884,SunflowerSeed
44.0,26.0,38.0,28.765591,49.041509,7.095949,611.530862,SunflowerSeed
31.0,22.0,35.0,22.947807,43.915015,7.594191,534.981838,SunflowerSeed
48.0,20.0,33.0,22.92735,52.033855,6.181025,617.248537,SunflowerSeed
35.0,22.0,31.0,30.938782,48.606359,6.911708,483.976643,SunflowerSeed
26.0,26.0,42.0,27.737973,50.063274,6.466929,510.566538,SunflowerSeed
36.0,29.0,49.0,18.321682,56.841503,6.339103,389.182668,SunflowerSeed
50.0,30.0,48.0,23.417276,42.91861,7.386783,444.083913,SunflowerSeed
39.0,22.0,26.0,19.92643,52.512227,7.21785,694.610464,SunflowerSeed
38.0,27.0,49.0,22.338066,49.916161,7.179773,681.31429,SunflowerSeed
52.0,31.0,35.0,18.0,47.999082,7.36841,555.263092,SunflowerSeed
25.0,32.0,43.0,24.616429,55.311538,6.808112,683.034516,SunflowerSeed
26.0,25.0,29.0,21.802563,55.274085,6.826945,537.194041,SunflowerSeed
23.0,24.0,39.0,25.167735,44.321055,7.874292,530.527176,SunflowerSeed
41.0,26.0,40.0,20.44966,48.907036,6.901372,554.520852,SunflowerSeed
39.0,18.0,24.0,25.232153,51.68727,7.294053,540.006272,SunflowerSeed
51.0,24.0,43.0,23.838234,48.36196,7.002553,532.784294,SunflowerSeed
40.0,29.0,50.0,29.205468,53.510128,6.260697,641.471849,SunflowerSeed
34.0,29.0,36.0,28.951799,51.687152,6.182148,562.010852,SunflowerSeed
38.0,23.0,50.0,27.198968,60.995367,6.768406,606.998541,SunflowerSeed
39.0,26.0,36.0,24.085481,40.818325,7.422441,632.510442,SunflowerSeed
22.0,20.0,45.0,30.559065,49.265384,7.315317,581.054864,SunflowerSeed
60.0,29.0,18.0,20.651501,44.548985,7.365631,472.378294,SunflowerSeed
42.0,25.0,59.0,21.070036,53.624645,6.605182,441.770729,SunflowerSeed
39.0,23.0,51.0,24.765407,40.296969,7.646349,561.902451,SunflowerSeed
43.0,23.0,35.0,31.311307,52.077876,6.614043,536.299496,SunflowerSeed
44.0,25.0,20.0,24.433451,46.219709,7.08513,556.991314,SunflowerSeed
36.0,22.0,40.0,24.486913,45.595029,6.995859,548.715677,SunflowerSeed
32.0,29.0,25.0,20.962651,41.321011,6.93045,750.0,SunflowerSeed
43.0,23.0,42.0,27.648603,47.209544,7.535437,443.5819,SunflowerSeed
41.0,35.0,41.0,27.668894,56.507003,6.717956,390.804298,SunflowerSeed
30.0,34.0,29.0,27.209411,49.848868,6.460158,576.590147,SunflowerSeed
50.0,20.0,48.0,23.238182,53.766083,7.007998,519.886196,SunflowerSeed
40.0,25.0,45.0,23.021221,59.987851,6.840069,575.28543,SunflowerSeed
44.0,21.0,46.0,21.379258,51.582534,8.0,596.710642,SunflowerSeed
50.0,23.0,38.0,25.234843,46.647203,7.270603,652.728376,SunflowerSeed
38.0,37.0,25.0,21.974859,52.803513,6.836264,429.421934,SunflowerSeed
40.0,23.0,46.0,21.703234,46.734223,6.577555,505.462568,SunflowerSeed
45.0,27.0,35.0,23.813666,46.973464,6.247885,584.300901,SunflowerSeed
31.0,28.0,25.0,23.630363,40.880643,6.589912,611.637088,SunflowerSeed
38.0,19.0,50.0,23.49366,55.557545,7.045977,725.475964,SunflowerSeed
39.0,20.0,56.0,26.306045,47.683985,7.570931,626.456318,SunflowerSeed
29.0,18.0,37.0,25.221334,51.092589,7.448676,545.456912,SunflowerSeed
58.0,20.0,57.0,24.193163,43.784228,7.091638,478.76514,SunflowerSeed
25.0,10.0,38.0,25.512436,52.615686,6.870733,504.856812,SunflowerSeed
26.0,28.0,34.0,22.223724,45.428353,7.107525,502.583774,SunflowerSeed
49.0,37.0,32.0,25.29478,49.149748,6.792545,602.41869,SunflowerSeed
44.0,26.0,52.0,25.421687,55.266956,7.687346,570.559796,SunflowerSeed
28.0,17.0,30.0,20.791469,54.744556,6.924324,444.108034,SunflowerSeed
43.0,21.0,44.0,27.787943,49.86782,6.965465,515.127882,SunflowerSeed
51.0,22.0,32.0,22.531986,39.391214,6.113671,620.203804,SunflowerSeed
37.0,19.0,33.0,25.252867,65.0,6.921826,578.132988,SunflowerSeed
60.0,30.0,47.0,28.260353,60.475154,7.334594,595.491569,SunflowerSeed
22.0,30.0,34.0,27.591895,54.336049,6.572911,580.633737,SunflowerSeed
44.0,18.0,34.0,25.096133,45.480777,6.699712,680.114459,SunflowerSeed
48.0,29.0,48.0,23.985003,49.318447,7.317084,568.883445,SunflowerSeed
46.0,34.0,52.0,27.653033,46.739477,6.409337,519.118176,SunflowerSeed
36.0,36.0,43.0,26.889146,57.583136,7.42312,476.739597,SunflowerSeed
35.0,40.0,32.0,23.268578,51.575017,6.787142,569.968757,SunflowerSeed
41.0,20.0,33.0,22.774298,45.295017,6.844573,354.743679,SunflowerSeed
45.0,40.0,38.0,19.197405,47.175469,6.550449,535.25688,SunflowerSeed
43.0,23.0,40.0,25.431289,56.727129,7.151219,533.532811,SunflowerSeed
47.0,21.0,29.0,24.768446,59.600587,7.983949,440.842332,SunflowerSeed
28.0,27.0,44.0,28.181336,59.169989,7.312599,475.738733,SunflowerSeed
35.0,22.0,38.0,26.005354,54.542192,6.654286,614.772602,SunflowerSeed
29.0,27.0,22.0,28.735842,48.484251,7.454248,568.45694,SunflowerSeed
34.0,17.0,29.0,23.04738,35.0,6.873328,558.143067,SunflowerSeed
47.0,24.0,33.0,28.186821,51.78296,7.549794,574.507803,SunflowerSeed
38.0,33.0,37.0,23.519034,49.989027,7.322671,557.410207,SunflowerSeed
60.0,25.0,55.0,27.177269,50.839893,6.0,649.429005,SunflowerSeed
39.0,26.0,40.0,20.915477,50.323384,6.598368,559.874335,SunflowerSeed
38.0,28.0,30.0,25.658379,42.042427,7.377754,433.342951,SunflowerSeed
38.0,32.0,39.0,19.442874,53.344451,7.060663,680.410397,SunflowerSeed
32.0,15.0,34.0,24.252015,53.793298,6.590498,579.627221,SunflowerSeed
37.0,29.0,40.0,26.232991,54.094033,6.746564,502.859702,SunflowerSeed
48.0,23.0,43.0,23.541288,55.679462,6.237505,449.727863,SunflowerSeed
39.0,26.0,48.0,22.058775,53.62431,6.964651,581.673138,SunflowerSeed
30.0,31.0,37.0,27.369132,47.539824,7.884276,540.62624,SunflowerSeed
29.0,18.0,52.0,24.710304,49.574979,7.321973,675.931743,SunflowerSeed
33.0,19.0,46.0,23.629202,50.546749,7.876167,522.327418,SunflowerSeed
38.0,13.0,31.0,25.117309,50.646197,7.352959,483.009537,SunflowerSeed
48.0,22.0,57.0,32.0,55.989306,7.410992,621.663697,SunflowerSeed
25.0,33.0,40.0,28.229808,53.862013,7.789631,624.022551,SunflowerSeed
35.0,24.0,30.0,28.255206,62.464061,7.150905,563.492109,SunflowerSeed
39.0,17.0,52.0,26.21953,63.238814,6.925109,604.108564,SunflowerSeed
21.0,22.0,56.0,25.466159,50.477897,7.413063,546.98503,SunflowerSeed
83.0,28.0,46.0,22.82086,79.430907,4.919691,2183.696517,Tea
94.0,17.0,42.0,17.589429,77.539245,5.005684,2257.619049,Tea
88.0,26.0,75.0,15.536318,86.781154,4.696079,2119.685579,Tea
78.0,18.0,54.0,20.531649,87.55656,4.99167,1533.800554,Tea
96.0,14.0,56.0,23.186347,86.24095,4.839803,1962.698616,Tea
52.0,18.0,61.0,20.592635,72.721246,4.750941,1722.630182,Tea
105.0,23.0,36.0,19.491515,79.145446,5.140868,1951.374614,Tea
60.0,16.0,68.0,19.981938,83.833743,4.550196,2235.201017,Tea
72.0,17.0,25.0,22.395618,86.728422,5.096842,2073.236201,Tea
80.0,21.0,42.0,16.901922,88.296921,5.127966,2275.541808,Tea
78.0,19.0,45.0,18.731567,84.80782,4.721293,2082.020941,Tea
92.0,21.0,56.0,17.913544,85.852389,4.736715,1688.401774,Tea
67.0,20.0,52.0,16.197123,84.475247,4.892013,1400.0,Tea
83.0,21.0,48.0,18.211899,87.839468,5.023329,2035.714103,Tea
73.0,17.0,50.0,21.658531,85.752048,4.910258,1948.657648,Tea
84.0,20.0,40.0,20.359845,84.368131,5.062726,1765.533023,Tea
79.0,16.0,35.0,20.546345,82.497135,5.408375,1591.84946,Tea
81.0,24.0,57.0,19.351541,84.455232,4.817994,1823.661629,Tea
73.0,17.0,57.0,20.255977,86.713712,4.504053,1953.322044,Tea
74.0,23.0,66.0,17.078583,85.497862,5.16474,2159.810678,Tea
83.0,18.0,42.0,18.257176,86.132628,5.387662,2045.27146,Tea
91.0,20.0,57.0,19.46081,91.519242,5.05212,2385.936139,Tea
73.0,17.0,47.0,19.666038,85.484918,4.667185,1751.455027,Tea
70.0,15.0,62.0,19.768451,80.365608,4.917788,2211.454134,Tea
87.0,13.0,60.0,18.667995,88.948198,4.659184,2011.351698,Tea
80.0,15.0,52.0,18.094184,76.349289,5.117142,2166.72059,Tea
90.0,18.0,47.0,25.0,77.944085,4.598664,1895.236433,Tea
69.0,20.0,60.0,21.176289,85.880745,4.871967,2257.20329,Tea
59.0,23.0,56.0,19.991554,86.891821,4.688872,2070.853942,Tea
74.0,17.0,43.0,18.4403,77.027713,4.982974,1836.933204,Tea
71.0,16.0,37.0,17.917075,81.856222,4.854751,1997.114233,Tea
79.0,14.0,47.0,18.686079,80.605931,4.995958,1942.506594,Tea
72.0,21.0,65.0,19.702789,81.274613,4.955811,2117.402804,Tea
89.0,24.0,61.0,14.486955,89.284148,4.693469,1716.85358,Tea
77.0,24.0,39.0,15.233465,87.956431,5.112988,1992.955591,Tea
82.0,22.0,38.0,17.471482,83.892916,4.937321,2094.873741,Tea
82.0,21.0,63.0,19.497135,80.942613,4.692982,2007.925594,Tea
82.0,25.0,39.0,18.425744,76.441962,5.532641,2323.265899,Tea
80.0,20.0,55.0,22.547491,91.953036,5.073872,2185.765466,Tea
86.0,21.0,44.0,15.442248,87.315838,4.910152,1998.204609,Tea
70.0,18.0,66.0,17.196771,80.042653,5.317953,2052.005383,Tea
97.0,14.0,42.0,22.64822,88.029757,5.428872,2070.959732,Tea
77.0,17.0,61.0,19.314686,83.606748,4.912209,2096.791905,Tea
64.0,19.0,52.0,21.123622,82.392187,5.040323,1561.842081,Tea
82.0,19.0,53.0,23.922993,86.437185,4.693119,1927.633689,Tea
70.0,26.0,30.0,17.334869,79.84761,4.91173,1643.734624,Tea
88.0,19.0,28.0,18.761646,82.074963,4.898244,2306.787427,Tea
107.0,23.0,48.0,18.346175,84.680182,4.998055,1985.396115,Tea
71.0,17.0,52.0,14.308977,81.203073,5.036518,1953.598172,Tea
84.0,18.0,39.0,18.255048,87.746877,5.095555,2215.23136,Tea
59.0,14.0,39.0,21.114549,94.466772,5.011787,2101.357951,Tea
85.0,16.0,56.0,20.297415,79.77593,4.635207,1729.127717,Tea
69.0,21.0,56.0,20.4858,74.675298,4.705999,1982.982713,Tea
73.0,19.0,49.0,18.098778,72.790255,4.807934,1919.559926,Tea
67.0,22.0,58.0,17.425367,83.157378,4.876617,1581.312107,Tea
89.0,20.0,38.0,22.046214,80.286278,5.223201,1834.333704,Tea
92.0,18.0,46.0,17.806439,85.164019,4.647636,1955.950323,Tea
80.0,27.0,66.0,19.705797,84.742547,4.857072,1972.411776,Tea
70.0,19.0,51.0,19.392003,75.021986,5.197782,1644.264458,Tea
99.0,23.0,51.0,22.508121,73.836651,4.872032,2276.39974,Tea
71.0,18.0,73.0,21.33139,85.657226,5.069708,1975.495266,Tea
54.0,22.0,36.0,15.891379,84.758401,4.913719,2009.012738,Tea
86.0,22.0,58.0,16.149872,81.615419,5.016764,2096.153993,Tea
67.0,20.0,67.0,20.389384,74.719996,4.890597,1810.861699,Tea
92.0,11.0,47.0,18.84559,86.639791,5.123437,2109.525434,Tea
75.0,19.0,59.0,17.907588,91.122637,4.548285,1911.902085,Tea
87.0,23.0,40.0,21.437507,85.556702,4.855539,1784.81947,Tea
97.0,21.0,43.0,19.449903,79.254146,5.027109,2137.627398,Tea
65.0,21.0,54.0,19.125898,84.249492,5.088761,2358.001726,Tea
73.0,13.0,58.0,20.871589,76.349761,5.338168,2173.95905,Tea
79.0,16.0,61.0,18.099738,89.92458,4.848334,2221.514616,Tea
98.0,20.0,66.0,22.764446,84.458328,5.334665,1875.048654,Tea
72.0,20.0,49.0,17.108686,74.098321,4.778654,1616.571265,Tea
73.0,23.0,62.0,20.57663,82.316224,5.295448,2357.633005,Tea
86.0,18.0,47.0,22.441199,86.594488,5.162541,2493.083573,Tea
73.0,20.0,59.0,15.694491,82.134933,4.712501,2370.273626,Tea
82.0,19.0,52.0,18.175996,82.454984,5.02983,1919.411375,Tea
61.0,15.0,54.0,21.741298,77.143348,4.936679,1722.887759,Tea
107.0,11.0,54.0,21.777387,87.17263,5.112652,1744.236153,Tea
64.0,21.0,34.0,18.588411,80.368572,4.891949,1595.904184,Tea
76.0,20.0,39.0,17.236789,71.923906,4.870116,1974.229132,Tea
80.0,17.0,51.0,21.294246,81.920959,5.305965,2385.36271,Tea
103.0,13.0,33.0,21.840518,89.494438,4.924333,1966.000968,Tea
64.0,21.0,58.0,16.204808,81.833195,5.16487,2072.557496,Tea
104.0,18.0,59.0,16.110607,93.732716,4.891409,2330.143271,Tea
89.0,21.0,53.0,19.540616,86.402221,5.383332,1903.017125,Tea
85.0,26.0,39.0,20.510466,85.897046,4.773633,2488.52755,Tea
68.0,11.0,64.0,18.282234,83.28097,4.790323,2478.102658,Tea
87.0,16.0,70.0,20.630305,83.617597,5.346374,1968.533279,Tea
71.0,18.0,51.0,17.295672,82.524828,4.834314,1861.391777,Tea
95.0,24.0,55.0,13.924735,82.307291,5.366279,2167.337131,Tea
68.0,13.0,52.0,17.982637,86.972856,5.181879,1916.594014,Tea
79.0,26.0,55.0,19.151757,78.759345,4.909791,1722.426748,Tea
73.0,19.0,49.0,18.337984,77.974995,4.478544,2307.497277,Tea
68.0,19.0,50.0,16.219352,77.710108,4.944977,2291.947373,Tea
89.0,18.0,59.0,14.642442,95.455665,4.976424,2037.322785,Tea
86.0,17.0,73.0,17.766187,86.96992,5.253477,1696.912459,Tea
95.0,23.0,36.0,21.154374,85.705156,5.362996,1704.9137,Tea
59.0,15.0,49.0,22.014874,78.077918,4.771903,2025.735029,Tea
93.0,20.0,38.0,21.850512,87.490717,5.158307,1880.030952,Tea
61.0,40.0,54.0,24.430473,61.161172,5.07865,725.400466,Tobacco
77.0,29.0,58.0,22.213298,69.113516,5.979866,794.670361,Tobacco
74.0,29.0,55.0,19.825624,63.37787,5.699458,808.705753,Tobacco
82.0,30.0,32.0,22.585368,57.376246,5.551298,750.654866,Tobacco
53.0,25.0,60.0,24.247052,71.740201,5.872861,804.242397,Tobacco
61.0,22.0,59.0,26.610834,67.453554,6.046406,669.103611,Tobacco
74.0,37.0,58.0,20.604084,61.894895,5.0,905.790543,Tobacco
70.0,22.0,54.0,22.146857,66.135856,5.762909,849.26281,Tobacco
83.0,33.0,52.0,22.221193,60.481483,5.279071,615.507221,Tobacco
70.0,36.0,60.0,25.711611,66.645745,5.779769,642.489695,Tobacco
87.0,24.0,69.0,22.930117,50.544607,5.683261,645.307825,Tobacco
71.0,27.0,40.0,21.185347,57.400993,5.815289,817.796997,Tobacco
78.0,38.0,61.0,24.117391,67.396299,5.520196,621.527223,Tobacco
61.0,34.0,49.0,22.190723,61.251722,5.162958,716.897567,Tobacco
65.0,28.0,49.0,20.551225,63.537711,5.532904,795.47044,Tobacco
76.0,38.0,35.0,21.214453,55.766072,5.75578,743.383407,Tobacco
84.0,38.0,47.0,26.468084,71.739335,5.914002,775.888752,Tobacco
74.0,33.0,40.0,23.768418,68.452648,5.345324,643.419729,Tobacco
64.0,27.0,45.0,23.21552,61.496574,5.917036,809.485437,Tobacco
82.0,29.0,39.0,22.500213,60.476521,5.481553,688.678811,Tobacco
39.0,33.0,46.0,23.584298,67.648022,5.744237,717.538033,Tobacco
48.0,30.0,46.0,23.560472,72.412352,5.517428,773.773173,Tobacco
73.0,37.0,51.0,23.584338,67.268801,5.697364,760.307822,Tobacco
65.0,23.0,34.0,23.22969,73.359013,5.881888,752.398002,Tobacco
72.0,23.0,36.0,24.737597,57.888243,5.330976,674.937318,Tobacco
66.0,32.0,54.0,23.046209,58.403066,5.473224,720.045059,Tobacco
72.0,29.0,42.0,21.044122,56.555294,5.69809,750.218359,Tobacco
55.0,28.0,61.0,21.775154,64.708803,6.274412,612.491477,Tobacco
72.0,22.0,52.0,19.041963,63.378018,5.425571,703.746703,Tobacco
77.0,32.0,56.0,27.053634,61.740244,6.180435,788.767988,Tobacco
80.0,31.0,64.0,24.725509,66.546293,6.17115,622.25634,Tobacco
89.0,35.0,47.0,21.339859,68.661643,5.624699,865.658165,Tobacco
68.0,32.0,44.0,22.43631,54.871688,5.57248,876.961326,Tobacco
68.0,31.0,59.0,21.726247,59.51514,5.470063,625.484942,Tobacco
47.0,38.0,55.0,26.085094,66.600718,5.632267,885.761963,Tobacco
59.0,24.0,48.0,20.160246,60.161307,5.284253,735.641841,Tobacco
63.0,34.0,64.0,23.228952,58.50897,5.630178,791.851456,Tobacco
78.0,22.0,48.0,22.782944,67.592687,6.039189,700.334895,Tobacco
58.0,27.0,50.0,24.653677,56.0525,5.491118,842.304483,Tobacco
75.0,25.0,50.0,22.791982,60.992101,5.587412,790.609402,Tobacco
65.0,36.0,41.0,19.483582,64.14322,5.207703,668.584674,Tobacco
63.0,31.0,51.0,22.497764,59.6309,5.747256,633.4798,Tobacco
68.0,31.0,64.0,21.055676,66.415778,5.718765,603.969756,Tobacco
60.0,26.0,54.0,23.159159,59.655615,5.666563,768.794178,Tobacco
60.0,30.0,50.0,25.868354,69.543097,5.593625,807.247141,Tobacco
45.0,27.0,48.0,19.52115,61.871269,5.573883,815.096568,Tobacco
62.0,34.0,53.0,21.399555,65.856351,5.780494,738.201891,Tobacco
59.0,26.0,57.0,21.894614,66.23012,5.642508,634.300354,Tobacco
59.0,39.0,56.0,22.236738,59.3623,5.731893,681.79252,Tobacco
70.0,22.0,47.0,24.480251,52.232567,5.705896,865.234864,Tobacco
73.0,27.0,53.0,22.652911,64.303779,5.942091,701.537144,Tobacco
68.0,41.0,55.0,23.831605,62.861442,5.826018,764.341763,Tobacco
77.0,29.0,40.0,21.748454,65.27913,5.700144,642.434952,Tobacco
72.0,24.0,52.0,23.459849,61.367363,6.04479,783.658305,Tobacco
61.0,33.0,28.0,24.555595,60.347862,5.75927,704.231544,Tobacco
59.0,29.0,55.0,21.535401,72.542365,5.98929,854.671271,Tobacco
69.0,27.0,57.0,24.562716,55.13823,5.807805,827.355771,Tobacco
72.0,26.0,57.0,23.104746,66.169752,5.171101,700.429405,Tobacco
82.0,45.0,46.0,25.09092,59.626991,5.989257,737.333597,Tobacco
79.0,30.0,53.0,22.59716,60.821107,5.685146,694.888376,Tobacco
59.0,21.0,64.0,23.762489,60.914486,5.636492,608.05668,Tobacco
64.0,40.0,64.0,22.918788,58.482829,5.723151,664.255757,Tobacco
73.0,35.0,50.0,22.807575,65.356121,5.560304,769.821733,Tobacco
78.0,27.0,51.0,23.517861,69.453218,5.709028,782.52595,Tobacco
76.0,26.0,61.0,24.073615,64.850068,5.496112,764.85479,Tobacco
64.0,35.0,35.0,20.50087,63.01691,5.981311,719.826695,Tobacco
50.0,30.0,47.0,25.867267,57.567798,5.620467,843.306661,Tobacco
53.0,21.0,63.0,19.280674,65.084126,5.550528,756.35419,Tobacco
68.0,41.0,60.0,21.630376,73.281748,5.409519,820.325383,Tobacco
69.0,29.0,54.0,22.811462,60.596527,5.719882,572.622487,Tobacco
52.0,40.0,35.0,23.824712,60.620082,5.698648,500.0,Tobacco
66.0,38.0,50.0,26.152345,59.694554,5.75099,778.378803,Tobacco
73.0,26.0,44.0,19.283417,60.052929,5.382915,607.523435,Tobacco
51.0,37.0,53.0,21.984612,50.0,5.233693,728.75483,Tobacco
78.0,28.0,42.0,18.746333,64.525177,5.812654,719.790296,Tobacco
60.0,21.0,40.0,23.063244,58.272239,6.036007,908.74006,Tobacco
80.0,29.0,29.0,23.543367,54.448684,5.383148,789.999655,Tobacco
59.0,34.0,62.0,26.181591,66.26595,6.063255,766.585903,Tobacco
53.0,29.0,46.0,23.24127,57.089911,5.723817,833.699115,Tobacco
60.0,30.0,52.0,25.08805,60.806655,5.648164,786.849759,Tobacco
64.0,38.0,50.0,24.167674,69.832212,5.546637,704.232301,Tobacco
60.0,32.0,39.0,22.129504,55.453921,5.290025,857.147593,Tobacco
62.0,27.0,37.0,20.182079,54.837009,5.906809,639.024987,Tobacco
69.0,35.0,40.0,23.550005,63.846531,5.448342,782.324719,Tobacco
63.0,33.0,43.0,20.015796,68.247437,5.44725,595.243021,Tobacco
64.0,18.0,54.0,25.590414,54.628291,5.907901,770.394386,Tobacco
44.0,34.0,42.0,22.675876,64.538449,5.160424,769.298964,Tobacco
70.0,34.0,67.0,25.390355,65.404998,5.253865,917.645496,Tobacco
64.0,32.0,60.0,22.039571,52.204198,5.645285,593.502611,Tobacco
84.0,36.0,58.0,23.537702,66.492507,5.726254,689.911282,Tobacco
54.0,28.0,49.0,23.418698,66.883029,5.776031,832.268243,Tobacco
43.0,33.0,65.0,22.909912,60.941072,5.571532,783.531726,Tobacco
72.0,23.0,48.0,22.134681,68.761732,6.3,768.030505,Tobacco
69.0,34.0,50.0,23.784912,68.182278,5.590748,654.38643,Tobacco
53.0,42.0,52.0,21.147673,63.01559,5.589996,690.918165,Tobacco
47.0,26.0,57.0,20.581129,60.242773,5.442783,874.504101,Tobacco
83.0,27.0,56.0,25.485654,57.635861,5.682216,744.849081,Tobacco
82.0,28.0,45.0,24.454336,62.312182,5.80989,787.53597,Tobacco
35.0,32.0,45.0,23.131783,65.348795,5.96293,738.481167,Tobacco
60.0,26.0,56.0,26.330285,60.879116,5.262786,631.691448,Tobacco
107.0,37.0,69.0,30.811295,86.51701,6.610397,1933.541162,Cocoa
100.0,33.0,74.0,28.401477,86.113377,5.687243,1929.567018,Cocoa
127.0,25.0,70.0,23.794799,87.543479,6.60404,2261.575828,Cocoa
77.0,31.0,79.0,26.652921,85.286887,5.691131,1953.72747,Cocoa
105.0,37.0,93.0,26.283568,84.996836,6.076396,1840.388599,Cocoa
73.0,25.0,67.0,26.907472,91.222461,5.592372,2221.714598,Cocoa
95.0,35.0,91.0,29.125821,92.883804,6.004702,1981.40546,Cocoa
107.0,44.0,67.0,27.78511,77.160725,6.123573,1754.994103,Cocoa
61.0,37.0,66.0,27.846269,85.05211,5.950499,2250.299366,Cocoa
89.0,39.0,88.0,30.626946,81.418789,6.228441,2000.352059,Cocoa
84.0,33.0,89.0,26.607078,83.382948,6.031685,1950.760751,Cocoa
82.0,37.0,89.0,31.728399,87.093084,5.832827,1996.256182,Cocoa
98.0,28.0,60.0,26.657385,88.48108,5.81862,1671.626223,Cocoa
109.0,36.0,71.0,28.178396,84.416942,6.259492,1812.810018,Cocoa
91.0,35.0,88.0,27.437593,75.05063,5.790803,1950.931476,Cocoa
96.0,33.0,78.0,28.246838,79.981763,6.292929,1899.387439,Cocoa
94.0,39.0,64.0,28.889184,89.661798,6.391268,2280.83138,Cocoa
93.0,29.0,83.0,28.86767,72.0,5.466012,2006.525522,Cocoa
76.0,30.0,68.0,26.493765,91.174621,6.362536,2172.27502,Cocoa
109.0,32.0,101.0,25.754171,87.710396,6.659335,1952.442792,Cocoa
97.0,26.0,98.0,33.0,91.844116,6.080641,2224.635006,Cocoa
98.0,33.0,85.0,27.032031,83.96744,6.191707,2053.357217,Cocoa
80.0,22.0,95.0,29.398425,74.280692,6.331842,1953.489326,Cocoa
86.0,37.0,78.0,24.784717,87.237886,5.911846,1946.546397,Cocoa
90.0,32.0,87.0,27.440775,91.628196,6.05833,1701.845957,Cocoa
69.0,29.0,97.0,27.745601,89.808553,5.579456,2081.798087,Cocoa
67.0,27.0,81.0,28.94563,81.554004,6.044363,1939.546769,Cocoa
83.0,30.0,74.0,23.0,85.451158,6.159396,1819.48209,Cocoa
100.0,35.0,55.0,28.332281,82.229251,6.165172,2237.68006,Cocoa
83.0,34.0,76.0,25.700517,80.739814,6.340936,1624.943833,Cocoa
77.0,28.0,88.0,28.648691,89.968021,5.752063,1840.151067,Cocoa
80.0,27.0,90.0,25.927342,78.772832,5.829566,2217.206875,Cocoa
86.0,35.0,84.0,26.289035,80.352155,6.606562,2032.035965,Cocoa
87.0,28.0,70.0,27.452745,79.259067,5.951895,1937.556679,Cocoa
125.0,32.0,52.0,25.895341,77.250713,6.064011,2015.260921,Cocoa
108.0,32.0,71.0,27.048931,85.761354,5.978557,1996.647684,Cocoa
108.0,33.0,74.0,25.613248,91.039816,5.737062,1555.667738,Cocoa
110.0,36.0,73.0,24.333659,84.038641,6.519529,1859.19191,Cocoa
78.0,25.0,86.0,30.035914,77.170111,5.831136,2370.29563,Cocoa
74.0,21.0,103.0,25.407903,89.367712,5.639269,1778.575725,Cocoa
76.0,28.0,79.0,27.642638,93.765649,5.855763,1867.241736,Cocoa
113.0,41.0,75.0,29.505782,81.63954,5.359454,1809.178602,Cocoa
84.0,42.0,74.0,26.770112,82.511518,5.791588,1927.376042,Cocoa
74.0,41.0,79.0,26.349668,87.681435,5.690199,1798.388064,Cocoa
86.0,30.0,67.0,28.452476,93.433743,6.197577,2076.552791,Cocoa
89.0,22.0,79.0,30.235868,82.296862,5.784507,2001.301487,Cocoa
97.0,19.0,83.0,25.661369,78.071261,6.284097,2151.12238,Cocoa
96.0,28.0,80.0,27.699704,88.283377,6.447515,1676.755297,Cocoa
80.0,30.0,83.0,24.535011,89.155154,6.249976,1861.511474,Cocoa
103.0,39.0,83.0,27.213598,85.031884,5.931076,1891.312116,Cocoa
83.0,36.0,54.0,28.068409,82.097707,6.045157,2068.468197,Cocoa
90.0,33.0,86.0,26.290751,90.170769,5.512005,1743.762489,Cocoa
103.0,27.0,69.0,27.086016,87.745787,5.957191,2188.069989,Cocoa
83.0,26.0,63.0,25.183546,81.004135,5.72466,2258.468054,Cocoa
84.0,33.0,63.0,28.154157,85.255293,6.222184,1692.89319,Cocoa
101.0,35.0,83.0,30.111388,77.971121,6.8,1822.373047,Cocoa
80.0,34.0,75.0,25.805712,88.56663,6.159943,1811.697808,Cocoa
87.0,26.0,56.0,26.754656,83.636385,5.362835,2600.0,Cocoa
101.0,35.0,84.0,29.005092,82.734304,5.884406,1838.225973,Cocoa
123.0,34.0,59.0,30.424181,84.829053,6.039197,2386.182615,Cocoa
102.0,26.0,79.0,25.01362,85.2096,6.027954,1620.675681,Cocoa
