Nitrogen,Phosphorus,Potassium,Temperature,Humidity,pH_Value,Rainfall,Crop
49.0,54.0,50.0,25.62446619,93.18240298,6.762522087,97.26336657,Papaya
39.0,24.0,31.0,33.55695561,53.72979826,4.757114897,98.67527561,Mango
109.0,36.0,18.0,25.40059227,76.53237965,7.524707577,62.5138867,Cotton
47.0,33.0,32.0,27.266975,76.092087,6.301114,890.895426,Soyabean
73.0,13.0,58.0,20.871589,76.349761,5.338168,2173.95905,Tea
28.0,48.0,15.0,25.16125354,55.25435777,9.254089438,40.89732789,MothBeans
28.0,18.0,33.0,26.316723,66.604577,5.135399,1179.900972,Cassava
35.0,34.0,37.0,31.650643,73.884827,6.479288,899.619919,Groundnut
102.0,24.0,54.0,27.72338349,90.93897939,6.698468621,22.81863447,Muskmelon
23.0,13.0,19.0,34.126507,42.334955,6.098977,329.516434,Millet
59.0,24.0,48.0,20.160246,60.161307,5.284253,735.641841,Tobacco
10.0,56.0,16.0,28.17432665,81.04554836,6.828187499,36.35720652,MungBean
102.0,11.0,47.0,27.98780984,92.78226196,6.504906979,27.14509034,Muskmelon
65.0,42.0,73.0,19.897724,57.43009,7.106204,435.818253,Onion
89.0,52.0,128.0,29.662152,85.243979,6.918741,1629.013662,Sugarcane
72.0,40.0,38.0,20.41447029,82.20802629,7.592490617,245.1511304,Rice
61.0,15.0,54.0,21.741298,77.143348,4.936679,1722.887759,Tea
37.0,50.0,23.0,29.65296893,88.48587386,6.5304707,56.01913159,MungBean
81.0,45.0,35.0,26.52872817,80.12267476,6.158376967,218.9163567,Rice
31.0,48.0,17.0,28.88078945,86.94206817,6.594739424,53.79732545,MungBean
18.0,12.0,35.0,26.13958446,96.38580769,6.338720873,131.3387935,Coconut
54.0,62.0,80.0,17.48911699,16.39055394,7.489545074,79.45758333,ChickPea
57.0,57.0,51.0,39.01793345,91.48815629,6.99223441,105.8841531,Papaya
27.0,56.0,20.0,19.25975367,20.51346956,5.542690119,94.9533526,KidneyBeans
33.0,77.0,15.0,23.89736406,66.32102048,7.802212437,40.74536757,Lentil
115.0,48.0,16.0,25.54359718,84.09229796,7.175934962,88.94245493,Cotton
106.0,46.0,20.0,23.43821725,78.63388824,6.200671976,81.15072105,Cotton
22.0,13.0,13.0,30.958362,43.442379,6.85047,493.113886,SesameSeed
25.0,68.0,19.0,29.39982732,64.25510719,7.108450121,67.47677295,Blackgram
87.0,28.0,30.0,25.60153969,68.66257977,6.536676653,168.8383605,Coffee
100.0,33.0,74.0,28.401477,86.113377,5.687243,1929.567018,Cocoa
83.0,60.0,36.0,25.59704938,80.14509262,6.903985986,200.834898,Rice
119.0,30.0,28.0,26.35770906,64.57578034,6.505203696,163.6269496,Coffee
36.0,67.0,77.0,18.36952567,19.56381041,7.152811172,79.26357665,ChickPea
94.0,5.0,55.0,28.5854649,91.89216849,6.085682344,26.88372572,Muskmelon
91.0,21.0,26.0,26.33377983,57.36469955,7.261313694,191.6549412,Coffee
17.0,12.0,21.0,33.464717,40.348136,6.182752,310.131118,Millet
69.0,46.0,41.0,23.64124821,80.28597873,5.012139669,263.1103304,Rice
38.0,6.0,25.0,25.54963273,96.92786777,6.156259104,191.2996157,Coconut
43.0,43.0,36.0,26.801331,74.431913,6.290776,970.542707,Soyabean
107.0,50.0,110.0,28.317427,68.315512,6.456072,1584.321624,Sugarcane
45.0,15.0,34.0,26.167139,53.225375,4.335392,1325.319058,Cassava
86.0,55.0,21.0,21.54156232,59.64024162,6.803931519,109.7515385,Maize
55.0,77.0,22.0,31.4345059,62.99303471,7.76061831,64.77651469,Blackgram
80.0,18.0,31.0,24.02952505,58.84880599,7.303033217,134.6803969,Coffee
111.0,27.0,31.0,23.59302313,55.27564977,6.043330951,191.3980675,Coffee
34.0,60.0,16.0,31.35730791,64.24992106,7.322555223,63.85668948,Blackgram
36.0,44.0,21.0,25.12528913,51.33189406,4.516154055,38.48678973,MothBeans
117.0,86.0,48.0,28.6956201,82.54195839,6.225225239,116.1616839,Banana
42.0,33.0,35.0,25.698782,67.31467,7.0,975.894506,Soyabean
75.0,53.0,18.0,20.68899915,59.4375337,6.864793607,103.651438,Maize
57.0,60.0,84.0,19.1034283,17.26184541,6.586777189,75.49101167,ChickPea
92.0,21.0,48.0,25.81692236,82.043255,6.377427122,54.82963379,Watermelon
90.0,40.0,39.0,25.72668885,81.86171563,6.626503893,191.9649389,Jute
32.0,70.0,20.0,20.89342749,46.24856523,6.208843215,195.5697875,PigeonPeas
54.0,18.0,30.0,26.990559,37.593907,6.436641,384.491615,Sorghum
91.0,7.0,52.0,25.07803672,83.46230461,6.405054243,56.39962921,Watermelon
37.0,38.0,30.0,26.934903,80.5815,6.442981,963.717079,Soyabean
113.0,15.0,29.0,27.09617155,63.55324262,6.779230041,190.2440566,Coffee
88.0,29.0,51.0,24.71885473,88.94568335,6.095689937,48.45978627,Watermelon
67.0,27.0,65.0,25.597528,89.972783,6.26318,2035.051613,Vanilla
32.0,30.0,37.0,20.465324,62.340247,6.255136,785.94758,GardenBean
75.0,34.0,81.0,29.473527,90.419391,5.705016,1602.204712,Cocoa
103.0,33.0,25.0,27.10210397,55.7497332,6.911066044,139.5013171,Coffee
36.0,61.0,21.0,34.53823889,39.04468913,5.617008201,168.5948318,PigeonPeas
120.0,23.0,28.0,25.67324193,51.29043632,6.877799264,196.2736367,Coffee
7.0,40.0,17.0,31.2123945,40.92604945,8.532078733,53.78769958,MothBeans
111.0,53.0,90.0,29.555746,81.565077,6.313506,1358.623167,Sugarcane
77.0,28.0,88.0,28.648691,89.968021,5.752063,1840.151067,Cocoa
65.0,21.0,54.0,19.125898,84.249492,5.088761,2358.001726,Tea
50.0,25.0,45.0,30.379163,50.816743,7.313025,473.768423,Sorghum
29.0,17.0,29.0,29.20394909,95.66997327,5.959493188,211.2506267,Coconut
28.0,65.0,23.0,28.38686534,61.88871127,7.405176138,74.24459122,Blackgram
14.0,67.0,22.0,23.82576704,24.75485098,5.624690248,84.64143632,KidneyBeans
28.0,58.0,81.0,17.47500984,16.54314829,6.18042747,93.35034262,ChickPea
52.0,51.0,61.0,18.596938,53.64473,7.226205,549.468845,Onion
100.0,52.0,19.0,23.45969093,82.44777468,7.903528673,93.50153555,Cotton
41.0,69.0,82.0,20.02381489,16.63294455,6.715587232,68.97806542,ChickPea
37.0,62.0,17.0,25.68576704,69.84354028,7.121254928,74.62068748,Blackgram
97.0,22.0,26.0,23.60567546,59.68849145,6.074190142,185.1568059,Coffee
17.0,64.0,16.0,30.97758716,32.24914235,7.161797643,180.716828,PigeonPeas
14.0,37.0,15.0,27.96235681,83.97586797,6.581351374,48.9366954,MungBean
52.0,68.0,78.0,17.48504075,16.96070581,6.89655198,86.05078037,ChickPea
29.0,13.0,36.0,27.043529,63.304375,5.763767,884.010242,Cassava
2.0,129.0,201.0,22.78234161,94.36803516,5.682343744,122.1449949,Apple
88.0,21.0,27.0,24.43011925,66.02411187,7.231166546,181.6368274,Coffee
60.0,58.0,37.0,26.13871511,79.1188943,6.067302109,171.4892533,Jute
30.0,13.0,45.0,27.886574,52.488707,7.137263,528.7948,SunflowerSeed
39.0,49.0,52.0,16.260595,69.016406,6.972333,455.794452,Onion
87.0,23.0,40.0,21.437507,85.556702,4.855539,1784.81947,Tea
5.0,62.0,23.0,27.9348279,66.45457122,4.722222454,145.3728801,PigeonPeas
95.0,30.0,52.0,29.48069921,90.33698678,6.640470863,26.0365768,Muskmelon
59.0,55.0,19.0,31.74379487,62.51007687,7.332375138,68.97097538,Blackgram
118.0,45.0,127.0,28.713171,73.349271,6.855184,2313.962365,Sugarcane
35.0,22.0,37.0,26.597365,38.114981,6.821343,613.847284,SunflowerSeed
84.0,40.0,42.0,26.2830571,73.35763537,6.704273839,186.6898282,Jute
136.0,36.0,20.0,23.09595631,84.86275707,6.925412377,71.29581071,Cotton
119.0,26.0,220.0,28.097448,76.962866,7.0,1697.020333,Plantain
33.0,31.0,34.0,31.32995611,50.22287593,5.421265283,89.78216168,Mango
61.0,53.0,43.0,26.40323239,81.05635517,6.349606327,223.3671883,Rice
46.0,28.0,73.0,17.804617,67.373139,6.579803,460.010206,Onion
37.0,46.0,36.0,18.293793,72.529107,6.164271,780.767665,GardenBean
95.0,7.0,45.0,27.30008597,90.80015308,6.031665834,25.09484511,Muskmelon
50.0,39.0,33.0,26.557347,72.416948,6.644565,975.312756,Soyabean
22.0,16.0,27.0,29.1797902,90.27214288,6.006784979,188.9252083,Coconut
37.0,23.0,12.0,31.52675982,90.50621806,6.395258356,113.1169398,Orange
44.0,35.0,41.0,16.987579,73.479512,6.592439,802.653668,GardenBean
89.0,47.0,38.0,25.52468965,72.24850829,6.002524871,151.8869972,Jute
20.0,72.0,15.0,36.00415838,56.01334416,7.313517308,134.8596466,PigeonPeas
0.0,55.0,25.0,28.17489437,43.6672299,4.524171562,45.78172762,MothBeans
53.0,54.0,47.0,19.521353,46.526485,6.290242,482.836987,Onion
10.0,79.0,18.0,21.0643684,55.46985938,5.624731338,184.6226709,PigeonPeas
29.0,68.0,23.0,24.1638445,19.27907819,5.82738029,116.7324324,KidneyBeans
59.0,39.0,56.0,22.236738,59.3623,5.731893,681.79252,Tobacco
99.0,19.0,33.0,27.5364547,55.51673151,6.273741983,130.6377143,Coffee
15.0,14.0,8.0,10.01081312,90.22399223,6.22094286,119.3941064,Orange
98.0,33.0,85.0,27.032031,83.96744,6.191707,2053.357217,Cocoa
39.0,37.0,15.0,28.9973145,83.78911515,6.821747052,59.84499208,MungBean
110.0,40.0,87.0,26.839677,70.375087,6.618346,1775.358095,Sugarcane
33.0,44.0,40.0,24.801028,76.613914,6.035937,827.039263,Soyabean
40.0,126.0,201.0,11.36300891,80.03100049,6.116982944,71.18289431,Grapes
93.0,58.0,38.0,20.61521424,83.77345559,6.932400225,279.5451717,Rice
12.0,58.0,23.0,21.74600081,63.39503184,6.765091462,50.43306085,Lentil
64.0,21.0,34.0,18.588411,80.368572,4.891949,1595.904184,Tea
145.0,35.0,202.0,25.539424,86.518284,6.800169,1623.363007,Plantain
32.0,130.0,196.0,40.66012294,81.24995984,6.372959542,74.03030056,Grapes
60.0,68.0,83.0,19.12065218,18.43475844,6.620900869,85.52950164,ChickPea
116.0,38.0,34.0,23.29250318,50.04557009,6.020947179,183.468585,Coffee
22.0,80.0,20.0,23.00884744,18.86880997,5.669560726,100.118612,KidneyBeans
10.0,9.0,28.0,29.01256899,94.01014388,6.282955073,150.0500312,Coconut
53.0,43.0,62.0,17.045745,56.219143,7.29868,489.68981,Onion
87.0,28.0,70.0,27.452745,79.259067,5.951895,1937.556679,Cocoa
57.0,42.0,76.0,19.369822,61.77307,7.023484,435.557865,Onion
33.0,19.0,46.0,23.629202,50.546749,7.876167,522.327418,SunflowerSeed
44.0,34.0,43.0,25.521309,64.343324,6.305039,1063.213908,Soyabean
68.0,58.0,38.0,23.22397386,83.03322691,6.336253525,221.2091958,Rice
50.0,30.0,31.0,28.407948,54.591883,6.309063,414.251421,Sorghum
127.0,37.0,18.0,24.87663664,76.30050373,7.041065585,91.9223468,Cotton
30.0,25.0,31.0,26.31270635,98.62048026,5.804965067,208.1181381,Coconut
27.0,64.0,21.0,32.84213012,68.68401492,7.543804223,73.67166182,Blackgram
56.0,67.0,78.0,17.57445618,16.71826572,8.255450758,77.81891424,ChickPea
27.0,10.0,21.0,34.33826,39.806196,6.22558,565.444223,SesameSeed
22.0,17.0,5.0,24.12188673,90.72351622,6.945562889,102.835632,Orange
9.0,69.0,20.0,19.30607278,23.96362799,5.591560999,129.3449326,KidneyBeans
40.0,144.0,196.0,22.71750705,92.25479855,5.987262638,107.0289866,Apple
20.0,16.0,20.0,29.01005,34.339926,6.248538,480.290346,SesameSeed
12.0,29.0,40.0,19.68291173,89.75272999,6.594037135,111.2818551,Pomegranate
73.0,37.0,51.0,23.584338,67.268801,5.697364,760.307822,Tobacco
20.0,14.0,17.0,27.079448,49.255079,6.553667,429.896181,SesameSeed
23.0,14.0,28.0,31.947352,31.893554,6.698533,350.401004,Millet
77.0,52.0,41.0,23.89069041,83.46409075,6.097294061,167.7230632,Jute
97.0,51.0,108.0,31.570574,63.206665,6.341923,1998.797132,Sugarcane
15.0,125.0,199.0,18.4269936,80.55625868,5.569230319,69.75734306,Grapes
15.0,19.0,23.0,28.342701,52.530657,6.701139,360.687015,Millet
131.0,38.0,19.0,23.86814008,75.68339729,6.814341946,90.4547185,Cotton
49.0,72.0,15.0,31.55846339,67.83563765,7.137004749,74.86960831,Blackgram
62.0,42.0,36.0,22.78133816,82.06719137,6.430010215,248.7183228,Rice
12.0,71.0,19.0,24.91079638,60.71367427,7.142611056,42.19740397,Lentil
34.0,34.0,39.0,19.146695,68.121929,6.238876,715.712114,GardenBean
9.0,49.0,16.0,30.88482722,41.36561835,7.661537348,55.053805,MothBeans
42.0,28.0,39.0,20.990813,79.115453,6.21698,500.0,GardenBean
94.0,37.0,198.0,24.398126,81.692205,6.008202,1778.301596,Plantain
50.0,35.0,29.0,19.828502,64.975223,6.456718,770.760335,GardenBean
117.0,30.0,50.0,24.90123934,87.20772913,6.744966312,46.59207341,Watermelon
34.0,34.0,35.0,27.27433181,47.16808054,6.422710539,95.257992,Mango
92.0,81.0,52.0,27.39341554,81.4654833,6.438137279,94.31102057,Banana
11.0,61.0,21.0,18.62328774,23.02410338,5.532100554,135.3378033,KidneyBeans
4.0,41.0,20.0,28.14720892,83.8001509,6.647965508,37.44800463,MungBean
34.0,59.0,18.0,23.38002569,21.98879437,5.744117663,87.66898664,KidneyBeans
40.0,29.0,42.0,24.63228709,89.01574455,7.104094929,110.6956184,Pomegranate
57.0,29.0,22.0,27.512338,69.803475,6.490024,757.639629,Soyabean
33.0,42.0,33.0,17.897428,67.708433,5.917672,691.509235,GardenBean
82.0,23.0,49.0,26.81383586,87.21986949,6.873283991,51.70497792,Watermelon
116.0,71.0,47.0,27.57278064,82.0638878,6.435785799,91.34276507,Banana
3.0,60.0,19.0,25.74679443,40.7192594,4.820788186,100.7791633,PigeonPeas
52.0,56.0,77.0,19.535063,59.427953,6.658949,432.919951,Onion
110.0,7.0,45.0,26.63838589,84.69546874,6.189213927,48.32428609,Watermelon
76.0,30.0,68.0,26.493765,91.174621,6.362536,2172.27502,Cocoa
19.0,122.0,202.0,23.34467359,90.37981478,5.811975094,112.8954016,Apple
39.0,127.0,202.0,15.3246651,81.67215994,6.477768039,71.60102999,Grapes
93.0,43.0,38.0,23.61475336,86.14290267,6.987332927,150.2355238,Jute
2.0,140.0,197.0,22.69780133,92.82223419,5.53456749,105.0508234,Apple
61.0,54.0,62.0,15.671099,57.471859,7.155899,499.674173,Onion
32.0,120.0,204.0,10.38004759,83.44518113,6.138958698,67.3917379,Grapes
31.0,26.0,9.0,11.69894639,93.25638873,7.566165721,103.2005992,Orange
8.0,133.0,195.0,20.46657776,80.97598029,6.456079585,71.29813872,Grapes
86.0,21.0,54.0,27.569652,86.857254,6.485434,2294.092527,Vanilla
48.0,30.0,46.0,23.560472,72.412352,5.517428,773.773173,Tobacco
28.0,16.0,21.0,29.383332,48.466555,6.361941,489.734741,SesameSeed
81.0,41.0,38.0,22.67846116,83.72874389,7.524080076,200.9133156,Rice
20.0,30.0,27.0,27.81005614,51.59445462,4.74910393,95.89898581,Mango
39.0,78.0,15.0,21.35499456,62.60136323,5.925391795,41.78219834,Lentil
7.0,21.0,35.0,25.76011662,94.65830608,5.764812076,131.2451414,Coconut
42.0,18.0,49.0,28.75219,81.925235,4.332238,907.714598,Cassava
27.0,40.0,39.0,17.368745,73.667275,6.282382,646.019347,GardenBean
50.0,30.0,48.0,23.417276,42.91861,7.386783,444.083913,SunflowerSeed
116.0,23.0,25.0,23.4123707,52.26994674,6.869720196,139.3670753,Coffee
64.0,35.0,23.0,23.02038334,61.89472002,5.680361038,63.03843397,Maize
2.0,38.0,33.0,32.38697531,53.2328243,4.691396195,90.21633216,Mango
25.0,17.0,40.0,18.91251245,87.74938524,6.608023872,111.2800516,Pomegranate
8.0,23.0,44.0,18.47412402,89.68919664,7.130837931,108.4758509,Pomegranate
4.0,61.0,21.0,24.84063998,60.09116626,6.75020529,48.77790371,Lentil
2.0,120.0,203.0,23.12652652,94.71203306,5.893492999,108.6211833,Apple
32.0,141.0,204.0,8.825674745,82.89753705,5.536645599,67.235765,Grapes
29.0,54.0,16.0,27.78031515,54.65030015,8.153022903,32.05025323,MothBeans
47.0,33.0,62.0,25.746996,92.10435,5.948967,2018.135957,Vanilla
57.0,31.0,59.0,22.838567,72.642848,5.8644,822.161637,SweetPotato
102.0,53.0,21.0,23.03814028,76.11021529,6.913678684,91.49697481,Cotton
39.0,20.0,34.0,31.599884,41.325376,8.0,584.816793,Sorghum
116.0,52.0,19.0,22.94276687,75.37170612,6.114525877,67.08022574,Cotton
99.0,6.0,45.0,26.12588914,86.5507939,6.000975617,40.71210074,Watermelon
39.0,70.0,15.0,20.76774783,63.90164154,6.366355781,47.9271552,Lentil
15.0,77.0,20.0,25.13163619,66.92642362,7.399749291,49.04015558,Lentil
89.0,23.0,65.0,27.964276,84.093811,5.885029,1772.097033,Cocoa
23.0,15.0,35.0,29.895655,38.118822,6.95523,478.716438,Millet
24.0,30.0,11.0,32.39523995,94.51768464,6.601395755,113.25373,Orange
56.0,38.0,73.0,17.393689,53.619873,6.453351,494.928812,Onion
31.0,44.0,48.0,24.0,60.238283,7.177821,585.834369,Onion
61.0,30.0,63.0,20.747597,57.747,6.903418,428.187249,Onion
34.0,47.0,19.0,27.31372793,85.44815232,6.568795404,53.15223123,MungBean
86.0,37.0,16.0,20.51716779,59.21235483,5.561510732,67.61013737,Maize
60.0,43.0,44.0,21.01944696,82.95221726,7.416245107,298.4018471,Rice
86.0,37.0,78.0,24.784717,87.237886,5.911846,1946.546397,Cocoa
55.0,66.0,22.0,30.91219459,68.79427388,7.747775263,66.63830637,Blackgram
93.0,53.0,38.0,26.92995077,81.91411159,7.069172227,290.6793783,Rice
75.0,27.0,66.0,23.259302,90.74731,6.229512,1908.129008,Vanilla
2.0,123.0,198.0,39.64851881,82.21079946,6.253034534,70.39906054,Grapes
29.0,9.0,19.0,27.770899,43.551515,6.46357,431.982285,SesameSeed
33.0,47.0,62.0,15.473605,61.2143,6.463852,371.499457,Onion
47.0,39.0,58.0,20.783628,72.667778,6.944381,571.455068,Onion
11.0,6.0,25.0,28.69164799,96.65248672,6.081568052,178.9635457,Coconut
24.0,33.0,35.0,29.26382931,54.82257868,5.342866119,100.7586226,Mango
83.0,29.0,52.0,25.76402693,87.5931128,6.704688865,46.05122728,Watermelon
50.0,56.0,76.0,20.99502153,19.8601304,7.966605025,73.50734019,ChickPea
40.0,49.0,17.0,31.02215872,45.89239456,6.68727523,53.56783314,MothBeans
32.0,25.0,9.0,10.35609594,93.75652041,7.796034006,101.1456947,Orange
33.0,61.0,24.0,20.04611791,48.93905624,4.567446499,122.4564203,PigeonPeas
114.0,43.0,216.0,19.261359,87.183008,6.070756,1429.96438,Plantain
10.0,24.0,27.0,27.57283516,94.90485697,5.708409601,145.9298935,Coconut
110.0,21.0,54.0,26.73690828,87.82430156,6.747537642,47.46447019,Watermelon
7.0,144.0,195.0,22.96388477,93.58065995,5.85648105,104.6472986,Apple
55.0,30.0,79.0,25.060567,64.105076,5.238966,956.208955,SweetPotato
97.0,14.0,42.0,22.64822,88.029757,5.428872,2070.959732,Tea
84.0,37.0,42.0,25.49674786,81.13449097,6.691074249,169.9288234,Jute
26.0,121.0,201.0,22.19109412,90.02575116,6.162034371,112.3126628,Apple
3.0,136.0,205.0,17.5862944,80.84806564,6.334771461,71.4065452,Grapes
17.0,42.0,38.0,28.835428,67.650157,6.833354,600.0,Groundnut
83.0,30.0,74.0,23.0,85.451158,6.159396,1819.48209,Cocoa
25.0,19.0,16.0,27.796291,43.24671,7.333064,501.785749,SesameSeed
119.0,5.0,55.0,29.68846716,94.30111601,6.168757984,26.83924845,Muskmelon
33.0,10.0,31.0,27.693306,68.309722,4.608978,1180.637992,Cassava
165.0,39.0,215.0,23.17174,84.944617,6.159752,2236.871548,Plantain
14.0,19.0,14.0,17.68408797,94.35815354,6.699164936,108.0638166,Orange
22.0,18.0,33.0,30.41235793,52.48100602,6.621623545,93.92375879,Mango
21.0,135.0,198.0,23.86087054,94.92048112,5.765015126,105.0241329,Apple
20.0,13.0,20.0,33.006098,42.268694,6.485364,401.812936,SesameSeed
16.0,18.0,21.0,26.144215,40.329605,6.448964,434.778318,Millet
13.0,7.0,43.0,18.20230419,91.12282162,7.013481515,109.6623974,Pomegranate
95.0,40.0,62.0,25.904054,84.291836,7.232078,1784.036812,Sugarcane
28.0,43.0,41.0,28.708803,68.447399,6.124204,938.903712,Groundnut
26.0,67.0,16.0,29.10713092,67.90577375,7.17620823,67.83345933,Blackgram
32.0,30.0,42.0,20.424506,72.196642,6.418513,774.312346,GardenBean
31.0,79.0,75.0,18.8202251,16.1074793,8.204862075,89.73119396,ChickPea
41.0,78.0,21.0,25.19857725,60.37332688,6.581313137,70.88787207,Blackgram
67.0,38.0,37.0,26.868479,90.499271,5.8,2265.08292,Vanilla
26.0,18.0,30.0,32.06097197,51.08494181,6.336234624,96.59816497,Mango
49.0,51.0,51.0,18.77821,62.85201,7.348487,469.24087,Onion
35.0,24.0,40.0,30.476738,38.833949,6.565195,589.682453,Sorghum
23.0,14.0,18.0,32.464547,37.956152,6.533109,590.047906,SesameSeed
17.0,134.0,204.0,39.04071989,80.18393287,6.499604931,73.88467027,Grapes
104.0,80.0,54.0,27.09062164,81.33506906,5.879119455,110.1331182,Banana
108.0,35.0,25.0,23.98143338,61.10935084,6.971963169,161.5279095,Coffee
91.0,75.0,55.0,27.48612983,76.11239849,6.212369363,109.2768851,Banana
33.0,33.0,27.0,27.689169,59.216884,6.484907,934.073448,Groundnut
8.0,38.0,32.0,29.75150773,46.73723302,4.981816523,91.405983,Mango
114.0,8.0,52.0,29.34081108,94.5513539,6.419083092,28.22908103,Muskmelon
27.0,19.0,16.0,30.431794,40.764068,6.63673,388.729813,SesameSeed
21.0,13.0,17.0,29.594106,46.515774,5.989727,353.005962,SesameSeed
104.0,70.0,77.0,31.496885,68.139966,6.034584,1471.259098,Sugarcane
96.0,28.0,80.0,27.699704,88.283377,6.447515,1676.755297,Cocoa
36.0,65.0,16.0,25.71269843,64.1123333,7.692013657,50.17067771,Lentil
89.0,60.0,17.0,25.37548751,57.21025565,5.983952675,101.7004306,Maize
42.0,34.0,53.0,21.667468,94.769252,6.387366,2231.464219,Vanilla
13.0,74.0,25.0,24.12192608,61.09533545,6.461618577,44.23629285,Lentil
52.0,36.0,34.0,16.181172,88.0,6.635735,665.364028,GardenBean
50.0,58.0,23.0,27.81326852,62.50460464,7.596802025,69.75555541,Blackgram
60.0,26.0,56.0,26.330285,60.879116,5.262786,631.691448,Tobacco
20.0,18.0,23.0,28.687968,38.01215,5.932319,515.858931,Millet
52.0,73.0,79.0,17.25769499,18.74943955,7.840339389,94.00287214,ChickPea
97.0,36.0,45.0,22.2286982,81.85872947,6.939083505,278.0791793,Rice
35.0,24.0,43.0,29.679734,42.381685,7.344457,549.776572,Sorghum
27.0,65.0,18.0,20.10993761,23.22323766,5.59503163,73.36386477,KidneyBeans
42.0,53.0,60.0,16.040559,73.732744,6.543921,620.404963,Onion
26.0,17.0,29.0,25.884355,72.017632,4.694696,1336.773593,Cassava
111.0,37.0,101.0,29.898197,79.472164,7.2915,1677.570831,Sugarcane
60.0,26.0,54.0,23.159159,59.655615,5.666563,768.794178,Tobacco
30.0,63.0,16.0,23.60506572,21.90539577,5.525904526,100.5978728,KidneyBeans
84.0,25.0,52.0,24.37190239,81.2514818,6.12532356,44.20899581,Watermelon
161.0,36.0,177.0,25.945745,82.19456,5.732269,1612.832625,Plantain
133.0,47.0,23.0,24.88738107,75.62137159,6.827354668,89.76050416,Cotton
4.0,59.0,22.0,29.33743412,49.00323081,8.914074888,42.44054315,MothBeans
111.0,32.0,34.0,25.46743689,69.35161206,6.392048018,171.3764462,Coffee
40.0,143.0,201.0,24.97256132,82.72828653,6.476757723,66.70016285,Grapes
24.0,6.0,32.0,28.11321494,90.01734526,6.387067562,172.4813641,Coconut
14.0,59.0,22.0,23.82723528,67.89815262,6.76660668,46.90725077,Lentil
66.0,37.0,59.0,19.840098,61.172419,6.841996,300.0,Onion
99.0,33.0,98.0,29.237721,86.213082,6.031996,2109.164621,Cocoa
48.0,35.0,56.0,23.076007,71.815813,5.915772,687.279753,SweetPotato
16.0,143.0,204.0,23.71475278,91.53331177,5.631333387,121.8961665,Apple
99.0,57.0,35.0,26.75754171,81.17734011,5.960370061,272.2999056,Rice
47.0,35.0,31.0,17.711047,66.074504,6.304526,864.603014,GardenBean
164.0,42.0,172.0,20.084774,73.406502,6.060018,1793.717905,Plantain
113.0,33.0,34.0,26.00373964,62.1445102,6.559817161,153.477776,Coffee
34.0,50.0,59.0,19.397899,52.974451,6.745121,539.359479,Onion
14.0,8.0,43.0,21.92513945,94.46485312,7.051654924,111.7162016,Pomegranate
5.0,136.0,195.0,22.35628673,91.92360477,6.264202804,107.7697413,Apple
30.0,17.0,31.0,31.20478173,54.49960506,6.804437106,94.62954663,Mango
36.0,50.0,42.0,15.54697,77.097635,6.471917,984.907579,GardenBean
32.0,10.0,38.0,27.034316,67.111166,4.769243,816.885821,Cassava
28.0,19.0,18.0,28.685027,40.98187,6.599767,523.4133,SesameSeed
18.0,12.0,37.0,34.016285,33.489097,5.937827,392.451602,Millet
3.0,9.0,35.0,26.91641934,99.84671638,6.318552973,225.6323656,Coconut
5.0,45.0,21.0,28.36291385,88.00989267,6.487124217,43.05130077,MungBean
42.0,36.0,38.0,27.052421,75.931768,6.691054,1071.276644,Soyabean
82.0,52.0,93.0,29.378684,80.203124,6.669023,2040.153437,Sugarcane
32.0,66.0,17.0,34.9466155,65.26774011,7.162357641,70.1415139,Blackgram
31.0,72.0,17.0,28.69180475,49.47225353,5.833031708,96.36222901,PigeonPeas
135.0,35.0,145.0,26.548135,74.272291,6.277617,1285.214785,Plantain
36.0,140.0,198.0,23.34386401,91.47684705,6.28188384,104.4267991,Apple
15.0,9.0,11.0,11.54785707,94.14861001,7.907956251,108.8289171,Orange
18.0,66.0,22.0,25.87990287,67.55109024,6.347379185,47.89645224,Lentil
19.0,53.0,22.0,27.8640132,80.4513142,6.852884643,42.83053902,MungBean
66.0,54.0,21.0,25.19008683,60.2001687,5.919045532,72.12375573,Maize
3.0,68.0,16.0,18.31910448,34.69776639,4.964887857,107.4721605,PigeonPeas
131.0,37.0,98.0,26.960174,72.015874,6.969206,1898.193215,Sugarcane
30.0,7.0,15.0,33.23453301,91.06053924,7.825531916,115.7659902,Orange
105.0,48.0,108.0,23.629053,76.166001,6.33151,1391.000322,Sugarcane
23.0,37.0,35.0,24.0,70.693301,6.619929,837.234532,Groundnut
76.0,30.0,59.0,24.863734,85.891736,6.115463,2084.9946,Vanilla
91.0,50.0,40.0,20.82477109,84.1341879,6.462391607,230.2242223,Rice
40.0,31.0,30.0,25.555929,75.050787,6.597237,697.379377,Soyabean
31.0,35.0,44.0,24.124058,56.640647,6.568912,498.706806,SunflowerSeed
86.0,39.0,43.0,26.14576648,71.23690851,6.432051512,193.1007598,Jute
33.0,75.0,21.0,33.04687968,68.93875631,6.690655045,62.30278274,Blackgram
15.0,12.0,22.0,30.706138,31.734295,6.064746,391.892535,Millet
29.0,25.0,14.0,30.49183837,90.4582865,7.781988584,113.3302105,Orange
90.0,46.0,42.0,23.97898217,81.45061596,7.50283396,250.0832336,Rice
43.0,20.0,29.0,28.145294,45.959138,7.060786,434.206405,Sorghum
45.0,61.0,78.0,19.48649305,16.06240074,6.489389282,81.5284269,ChickPea
